DataID,Sensor/Actuator Name,Sensor/Actuator Type,Sensor Location,Date of Read,Sensor/Actuator Value
9539,humidity2,humidity2,Hydroponics farm,06/12/2020 11:53,86
9540,ldr,ldr,Hydroponics farm,06/12/2020 11:53,885
9541,heater,heater,Hydroponics farm,06/12/2020 11:53,0
9542,pump,pump,Hydroponics farm,06/12/2020 11:53,1
9543,humidity1,humidity1,Hydroponics farm,06/12/2020 11:53,55
9544,temp2,temp2,Hydroponics farm,06/12/2020 11:53,26
9545,temp1,temp1,Hydroponics farm,06/12/2020 11:53,40
9546,humidity2,humidity2,Hydroponics farm,06/12/2020 11:53,62
9547,humidity1,humidity1,Hydroponics farm,06/12/2020 11:53,44
9548,temp2,temp2,Hydroponics farm,06/12/2020 11:53,27
9549,temp1,temp1,Hydroponics farm,06/12/2020 11:53,36
9550,humidity2,humidity2,Hydroponics farm,06/12/2020 11:53,64
9551,humidity1,humidity1,Hydroponics farm,06/12/2020 11:53,7
9552,temp2,temp2,Hydroponics farm,06/12/2020 11:53,20
9553,temp1,temp1,Hydroponics farm,06/12/2020 11:53,32
9554,humidity2,humidity2,Hydroponics farm,06/12/2020 11:53,59
9555,ldr,ldr,Hydroponics farm,06/12/2020 11:53,224
9556,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,36
9557,temp2,temp2,Hydroponics farm,06/12/2020 11:54,24
9558,temp1,temp1,Hydroponics farm,06/12/2020 11:54,36
9559,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,81
9560,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,30
9561,temp2,temp2,Hydroponics farm,06/12/2020 11:54,30
9562,temp1,temp1,Hydroponics farm,06/12/2020 11:54,39
9563,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,64
9564,heater,heater,Hydroponics farm,06/12/2020 11:54,0
9565,pump,pump,Hydroponics farm,06/12/2020 11:54,1
9566,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,12
9567,temp2,temp2,Hydroponics farm,06/12/2020 11:54,28
9568,temp1,temp1,Hydroponics farm,06/12/2020 11:54,35
9569,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,66
9570,ldr,ldr,Hydroponics farm,06/12/2020 11:54,605
9571,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,42
9572,temp2,temp2,Hydroponics farm,06/12/2020 11:54,26
9573,temp1,temp1,Hydroponics farm,06/12/2020 11:54,32
9574,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,44
9575,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,8
9576,temp2,temp2,Hydroponics farm,06/12/2020 11:54,24
9577,temp1,temp1,Hydroponics farm,06/12/2020 11:54,39
9578,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,55
9579,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,14
9580,temp2,temp2,Hydroponics farm,06/12/2020 11:54,23
9581,temp1,temp1,Hydroponics farm,06/12/2020 11:54,38
9582,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,72
9583,ldr,ldr,Hydroponics farm,06/12/2020 11:54,947
9584,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,37
9585,temp2,temp2,Hydroponics farm,06/12/2020 11:54,25
9586,temp1,temp1,Hydroponics farm,06/12/2020 11:54,37
9587,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,90
9588,heater,heater,Hydroponics farm,06/12/2020 11:54,0
9589,pump,pump,Hydroponics farm,06/12/2020 11:54,0
9590,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,30
9591,temp2,temp2,Hydroponics farm,06/12/2020 11:54,20
9592,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,86
9593,temp1,temp1,Hydroponics farm,06/12/2020 11:54,32
9594,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,57
9595,temp2,temp2,Hydroponics farm,06/12/2020 11:54,30
9596,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,50
9597,temp1,temp1,Hydroponics farm,06/12/2020 11:54,39
9598,ldr,ldr,Hydroponics farm,06/12/2020 11:54,861
9599,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,20
9600,temp2,temp2,Hydroponics farm,06/12/2020 11:54,24
9601,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,79
9602,temp1,temp1,Hydroponics farm,06/12/2020 11:54,39
9603,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,9
9604,temp2,temp2,Hydroponics farm,06/12/2020 11:54,30
9605,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,88
9606,temp1,temp1,Hydroponics farm,06/12/2020 11:54,36
9607,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,57
9608,temp2,temp2,Hydroponics farm,06/12/2020 11:54,29
9609,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,63
9610,temp1,temp1,Hydroponics farm,06/12/2020 11:54,34
9611,ldr,ldr,Hydroponics farm,06/12/2020 11:54,88
9612,heater,heater,Hydroponics farm,06/12/2020 11:54,1
9613,pump,pump,Hydroponics farm,06/12/2020 11:54,1
9614,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,6
9615,temp2,temp2,Hydroponics farm,06/12/2020 11:54,21
9616,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,45
9617,temp1,temp1,Hydroponics farm,06/12/2020 11:54,33
9618,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,33
9619,temp2,temp2,Hydroponics farm,06/12/2020 11:54,22
9620,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,68
9621,temp1,temp1,Hydroponics farm,06/12/2020 11:54,32
9622,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,36
9623,temp2,temp2,Hydroponics farm,06/12/2020 11:54,23
9624,temp1,temp1,Hydroponics farm,06/12/2020 11:54,33
9625,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,73
9626,ldr,ldr,Hydroponics farm,06/12/2020 11:54,27
9627,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,36
9628,temp2,temp2,Hydroponics farm,06/12/2020 11:54,27
9629,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,69
9630,temp1,temp1,Hydroponics farm,06/12/2020 11:54,35
9631,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,38
9632,temp2,temp2,Hydroponics farm,06/12/2020 11:54,23
9633,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,96
9634,temp1,temp1,Hydroponics farm,06/12/2020 11:54,30
9635,heater,heater,Hydroponics farm,06/12/2020 11:54,1
9636,pump,pump,Hydroponics farm,06/12/2020 11:54,1
9637,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,60
9638,temp2,temp2,Hydroponics farm,06/12/2020 11:54,25
9639,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,63
9640,temp1,temp1,Hydroponics farm,06/12/2020 11:54,37
9641,ldr,ldr,Hydroponics farm,06/12/2020 11:54,697
9642,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,38
9643,temp2,temp2,Hydroponics farm,06/12/2020 11:54,28
9644,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,64
9645,temp1,temp1,Hydroponics farm,06/12/2020 11:54,32
9646,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,22
9647,temp2,temp2,Hydroponics farm,06/12/2020 11:54,29
9648,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,97
9649,temp1,temp1,Hydroponics farm,06/12/2020 11:54,32
9650,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,18
9651,temp2,temp2,Hydroponics farm,06/12/2020 11:54,23
9652,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,56
9653,temp1,temp1,Hydroponics farm,06/12/2020 11:54,31
9654,ldr,ldr,Hydroponics farm,06/12/2020 11:54,149
9655,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,60
9656,temp2,temp2,Hydroponics farm,06/12/2020 11:54,30
9657,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,69
9658,temp1,temp1,Hydroponics farm,06/12/2020 11:54,39
9659,heater,heater,Hydroponics farm,06/12/2020 11:54,0
9660,pump,pump,Hydroponics farm,06/12/2020 11:54,1
9661,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,33
9662,temp2,temp2,Hydroponics farm,06/12/2020 11:54,30
9663,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,90
9664,temp1,temp1,Hydroponics farm,06/12/2020 11:54,37
9665,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,58
9666,temp2,temp2,Hydroponics farm,06/12/2020 11:54,20
9667,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,52
9668,temp1,temp1,Hydroponics farm,06/12/2020 11:54,36
9669,ldr,ldr,Hydroponics farm,06/12/2020 11:54,758
9670,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,32
9671,temp2,temp2,Hydroponics farm,06/12/2020 11:54,26
9672,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,43
9673,temp1,temp1,Hydroponics farm,06/12/2020 11:54,38
9674,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,10
9675,temp2,temp2,Hydroponics farm,06/12/2020 11:54,30
9676,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,87
9677,temp1,temp1,Hydroponics farm,06/12/2020 11:54,36
9678,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,30
9679,temp2,temp2,Hydroponics farm,06/12/2020 11:54,24
9680,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,58
9681,temp1,temp1,Hydroponics farm,06/12/2020 11:54,35
9682,ldr,ldr,Hydroponics farm,06/12/2020 11:54,961
9683,heater,heater,Hydroponics farm,06/12/2020 11:54,0
9684,pump,pump,Hydroponics farm,06/12/2020 11:54,1
9685,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,25
9686,temp2,temp2,Hydroponics farm,06/12/2020 11:54,23
9687,temp1,temp1,Hydroponics farm,06/12/2020 11:54,32
9688,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,87
9689,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,11
9690,temp2,temp2,Hydroponics farm,06/12/2020 11:54,23
9691,temp1,temp1,Hydroponics farm,06/12/2020 11:54,39
9692,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,95
9693,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,45
9694,temp2,temp2,Hydroponics farm,06/12/2020 11:54,29
9695,temp1,temp1,Hydroponics farm,06/12/2020 11:54,39
9696,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,57
9697,ldr,ldr,Hydroponics farm,06/12/2020 11:54,795
9698,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,20
9699,temp2,temp2,Hydroponics farm,06/12/2020 11:54,30
9700,temp1,temp1,Hydroponics farm,06/12/2020 11:54,34
9701,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,98
9702,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,38
9703,temp2,temp2,Hydroponics farm,06/12/2020 11:54,25
9704,temp1,temp1,Hydroponics farm,06/12/2020 11:54,40
9705,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,46
9706,heater,heater,Hydroponics farm,06/12/2020 11:54,0
9707,pump,pump,Hydroponics farm,06/12/2020 11:54,0
9708,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,16
9709,temp2,temp2,Hydroponics farm,06/12/2020 11:54,21
9710,temp1,temp1,Hydroponics farm,06/12/2020 11:54,30
9711,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,40
9712,ldr,ldr,Hydroponics farm,06/12/2020 11:54,137
9713,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,38
9714,temp2,temp2,Hydroponics farm,06/12/2020 11:54,21
9715,temp1,temp1,Hydroponics farm,06/12/2020 11:54,38
9716,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,57
9717,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,12
9718,temp2,temp2,Hydroponics farm,06/12/2020 11:54,30
9719,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,40
9720,temp1,temp1,Hydroponics farm,06/12/2020 11:54,40
9721,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,12
9722,temp2,temp2,Hydroponics farm,06/12/2020 11:54,25
9723,temp1,temp1,Hydroponics farm,06/12/2020 11:54,30
9724,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,59
9725,ldr,ldr,Hydroponics farm,06/12/2020 11:54,239
9726,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,36
9727,temp2,temp2,Hydroponics farm,06/12/2020 11:54,30
9728,temp1,temp1,Hydroponics farm,06/12/2020 11:54,39
9729,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,78
9730,heater,heater,Hydroponics farm,06/12/2020 11:54,0
9731,pump,pump,Hydroponics farm,06/12/2020 11:54,0
9732,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,51
9733,temp2,temp2,Hydroponics farm,06/12/2020 11:54,30
9734,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,40
9735,temp1,temp1,Hydroponics farm,06/12/2020 11:54,35
9736,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,59
9737,temp2,temp2,Hydroponics farm,06/12/2020 11:54,25
9738,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,82
9739,temp1,temp1,Hydroponics farm,06/12/2020 11:54,32
9740,ldr,ldr,Hydroponics farm,06/12/2020 11:54,297
9741,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,19
9742,temp2,temp2,Hydroponics farm,06/12/2020 11:54,30
9743,temp1,temp1,Hydroponics farm,06/12/2020 11:54,35
9744,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,48
9745,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,10
9746,temp2,temp2,Hydroponics farm,06/12/2020 11:54,20
9747,temp1,temp1,Hydroponics farm,06/12/2020 11:54,33
9748,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,86
9749,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,31
9750,temp2,temp2,Hydroponics farm,06/12/2020 11:54,26
9751,temp1,temp1,Hydroponics farm,06/12/2020 11:54,30
9752,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,90
9753,ldr,ldr,Hydroponics farm,06/12/2020 11:54,198
9754,heater,heater,Hydroponics farm,06/12/2020 11:54,0
9755,pump,pump,Hydroponics farm,06/12/2020 11:54,0
9756,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,20
9757,temp2,temp2,Hydroponics farm,06/12/2020 11:54,23
9758,temp1,temp1,Hydroponics farm,06/12/2020 11:54,36
9759,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,95
9760,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,46
9761,temp2,temp2,Hydroponics farm,06/12/2020 11:54,27
9762,temp1,temp1,Hydroponics farm,06/12/2020 11:54,37
9763,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,70
9764,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,46
9765,temp2,temp2,Hydroponics farm,06/12/2020 11:54,25
9766,temp1,temp1,Hydroponics farm,06/12/2020 11:54,38
9767,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,85
9768,ldr,ldr,Hydroponics farm,06/12/2020 11:54,652
9769,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,22
9770,temp2,temp2,Hydroponics farm,06/12/2020 11:54,20
9771,temp1,temp1,Hydroponics farm,06/12/2020 11:54,39
9772,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,66
9773,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,46
9774,temp2,temp2,Hydroponics farm,06/12/2020 11:54,29
9775,temp1,temp1,Hydroponics farm,06/12/2020 11:54,39
9776,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,70
9777,heater,heater,Hydroponics farm,06/12/2020 11:54,1
9778,pump,pump,Hydroponics farm,06/12/2020 11:54,0
9779,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,19
9780,temp2,temp2,Hydroponics farm,06/12/2020 11:54,20
9781,temp1,temp1,Hydroponics farm,06/12/2020 11:54,32
9782,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,72
9783,ldr,ldr,Hydroponics farm,06/12/2020 11:54,14
9784,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,27
9785,temp2,temp2,Hydroponics farm,06/12/2020 11:54,23
9786,temp1,temp1,Hydroponics farm,06/12/2020 11:54,39
9787,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,45
9788,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,20
9789,temp2,temp2,Hydroponics farm,06/12/2020 11:54,30
9790,temp1,temp1,Hydroponics farm,06/12/2020 11:54,37
9791,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,54
9792,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,44
9793,temp2,temp2,Hydroponics farm,06/12/2020 11:54,29
9794,temp1,temp1,Hydroponics farm,06/12/2020 11:54,35
9795,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,50
9796,ldr,ldr,Hydroponics farm,06/12/2020 11:54,757
9797,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,16
9798,temp2,temp2,Hydroponics farm,06/12/2020 11:54,28
9799,temp1,temp1,Hydroponics farm,06/12/2020 11:54,38
9800,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,72
9801,heater,heater,Hydroponics farm,06/12/2020 11:54,0
9802,pump,pump,Hydroponics farm,06/12/2020 11:54,0
9803,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,32
9804,temp2,temp2,Hydroponics farm,06/12/2020 11:54,24
9805,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,64
9806,temp1,temp1,Hydroponics farm,06/12/2020 11:54,40
9807,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,27
9808,temp2,temp2,Hydroponics farm,06/12/2020 11:54,21
9809,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,44
9810,temp1,temp1,Hydroponics farm,06/12/2020 11:54,37
9811,ldr,ldr,Hydroponics farm,06/12/2020 11:54,663
9812,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,14
9813,temp2,temp2,Hydroponics farm,06/12/2020 11:54,21
9814,temp1,temp1,Hydroponics farm,06/12/2020 11:54,33
9815,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,51
9816,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,45
9817,temp2,temp2,Hydroponics farm,06/12/2020 11:54,20
9818,temp1,temp1,Hydroponics farm,06/12/2020 11:54,32
9819,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,49
9820,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,51
9821,temp2,temp2,Hydroponics farm,06/12/2020 11:54,22
9822,temp1,temp1,Hydroponics farm,06/12/2020 11:54,38
9823,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,66
9824,ldr,ldr,Hydroponics farm,06/12/2020 11:54,629
9825,heater,heater,Hydroponics farm,06/12/2020 11:54,1
9826,pump,pump,Hydroponics farm,06/12/2020 11:54,1
9827,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,32
9828,temp2,temp2,Hydroponics farm,06/12/2020 11:54,22
9829,temp1,temp1,Hydroponics farm,06/12/2020 11:54,34
9830,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,88
9831,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,44
9832,temp2,temp2,Hydroponics farm,06/12/2020 11:54,29
9833,temp1,temp1,Hydroponics farm,06/12/2020 11:54,37
9834,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,45
9835,humidity1,humidity1,Hydroponics farm,06/12/2020 11:54,60
9836,temp2,temp2,Hydroponics farm,06/12/2020 11:54,28
9837,temp1,temp1,Hydroponics farm,06/12/2020 11:54,35
9838,humidity2,humidity2,Hydroponics farm,06/12/2020 11:54,66
9839,ldr,ldr,Hydroponics farm,06/12/2020 11:54,663
9840,humidity1,humidity1,Hydroponics farm,06/12/2020 11:55,55
9841,temp2,temp2,Hydroponics farm,06/12/2020 11:55,20
9842,temp1,temp1,Hydroponics farm,06/12/2020 11:55,36
9843,humidity2,humidity2,Hydroponics farm,06/12/2020 11:55,91
9844,humidity1,humidity1,Hydroponics farm,06/12/2020 11:55,60
9845,temp2,temp2,Hydroponics farm,06/12/2020 11:55,21
9846,temp1,temp1,Hydroponics farm,06/12/2020 11:55,37
9847,humidity2,humidity2,Hydroponics farm,06/12/2020 11:55,66
9848,heater,heater,Hydroponics farm,06/12/2020 11:55,1
9849,pump,pump,Hydroponics farm,06/12/2020 11:55,1
9850,humidity1,humidity1,Hydroponics farm,06/12/2020 11:55,26
9851,temp2,temp2,Hydroponics farm,06/12/2020 11:55,24
9852,temp1,temp1,Hydroponics farm,06/12/2020 11:55,32
9853,humidity2,humidity2,Hydroponics farm,06/12/2020 11:55,83
9854,ldr,ldr,Hydroponics farm,06/12/2020 11:55,284
9855,humidity1,humidity1,Hydroponics farm,06/12/2020 11:55,18
9856,temp2,temp2,Hydroponics farm,06/12/2020 11:55,27
9857,temp1,temp1,Hydroponics farm,06/12/2020 11:55,34
9858,humidity2,humidity2,Hydroponics farm,06/12/2020 11:55,57
9859,humidity1,humidity1,Hydroponics farm,06/12/2020 11:55,37
9860,temp2,temp2,Hydroponics farm,06/12/2020 11:55,20
9861,temp1,temp1,Hydroponics farm,06/12/2020 11:55,36
9862,humidity2,humidity2,Hydroponics farm,06/12/2020 11:55,73
9863,humidity1,humidity1,Hydroponics farm,06/12/2020 11:55,21
9864,temp2,temp2,Hydroponics farm,06/12/2020 11:55,30
9865,temp1,temp1,Hydroponics farm,06/12/2020 11:55,39
9866,humidity2,humidity2,Hydroponics farm,06/12/2020 11:55,50
9867,ldr,ldr,Hydroponics farm,06/12/2020 11:55,950
9868,humidity1,humidity1,Hydroponics farm,06/12/2020 11:55,57
9869,temp2,temp2,Hydroponics farm,06/12/2020 11:55,28
9870,temp1,temp1,Hydroponics farm,06/12/2020 11:55,35
9871,humidity2,humidity2,Hydroponics farm,06/12/2020 11:55,93
9872,heater,heater,Hydroponics farm,06/12/2020 11:55,1
9873,pump,pump,Hydroponics farm,06/12/2020 11:55,0
9874,humidity1,humidity1,Hydroponics farm,06/12/2020 11:55,27
9875,temp2,temp2,Hydroponics farm,06/12/2020 11:55,21
9876,temp1,temp1,Hydroponics farm,06/12/2020 11:55,34
9877,humidity2,humidity2,Hydroponics farm,06/12/2020 11:55,64
9878,humidity1,humidity1,Hydroponics farm,06/12/2020 11:55,8
9879,temp2,temp2,Hydroponics farm,06/12/2020 11:55,26
9880,temp1,temp1,Hydroponics farm,06/12/2020 11:55,39
9881,humidity2,humidity2,Hydroponics farm,06/12/2020 11:55,62
9882,ldr,ldr,Hydroponics farm,06/12/2020 11:55,877
9883,humidity1,humidity1,Hydroponics farm,06/12/2020 11:55,45
9884,temp2,temp2,Hydroponics farm,06/12/2020 11:55,26
9885,temp1,temp1,Hydroponics farm,06/12/2020 11:55,40
9886,humidity2,humidity2,Hydroponics farm,06/12/2020 11:55,57
9887,humidity1,humidity1,Hydroponics farm,06/12/2020 11:55,60
9888,temp2,temp2,Hydroponics farm,06/12/2020 11:55,30
9889,temp1,temp1,Hydroponics farm,06/12/2020 11:55,30
9890,humidity2,humidity2,Hydroponics farm,06/12/2020 11:55,69
9891,humidity1,humidity1,Hydroponics farm,06/12/2020 11:55,60
9892,temp2,temp2,Hydroponics farm,06/12/2020 11:55,21
9893,temp1,temp1,Hydroponics farm,06/12/2020 11:55,37
9894,humidity2,humidity2,Hydroponics farm,06/12/2020 11:55,87
9895,heater,heater,Hydroponics farm,06/12/2020 11:55,0
9896,ldr,ldr,Hydroponics farm,06/12/2020 11:55,815
9897,pump,pump,Hydroponics farm,06/12/2020 11:55,1
9898,humidity1,humidity1,Hydroponics farm,06/12/2020 11:55,22
9899,temp2,temp2,Hydroponics farm,06/12/2020 11:55,27
9900,temp1,temp1,Hydroponics farm,06/12/2020 11:55,36
